"Index" "Open" "High" "Low" "Price"
"2013-01-18" 17.692682 17.752708 17.467775 17.54698
"2013-01-22" 17.550716 17.567652 17.323069 17.506132
"2013-01-23" 18.331041 18.655075 18.326059 18.468275
"2013-01-24" 18.461802 18.850096 18.443619 18.78484
"2013-01-25" 18.699162 18.891191 18.686209 18.771391
"2013-01-28" 18.72382 18.81946 18.62743 18.698166
"2013-01-29" 18.599035 18.853085 18.593805 18.771639
"2013-01-30" 18.773134 18.952711 18.75246 18.775375
"2013-01-31" 18.692684 18.86977 18.686209 18.821701
"2013-02-01" 18.884216 19.342501 18.881727 19.317593
"2013-02-04" 19.120581 19.189821 18.885962 18.90464
"2013-02-05" 18.957193 19.205763 18.91585 19.072014
"2013-02-06" 18.905886 19.251839 18.891689 19.18235
"2013-02-07" 19.170645 19.397543 19.066036 19.276497
"2013-02-08" 19.43042 19.593309 19.416224 19.56093
"2013-02-11" 19.387333 19.501902 19.271517 19.487455
"2013-02-12" 19.47077 19.623945 19.411491 19.444616
"2013-02-13" 19.43042 19.560432 19.426435 19.498415
"2013-02-14" 19.420458 19.644867 19.371639 19.621952
"2013-02-15" 19.61149 19.757444 19.603271 19.748228
"2013-02-19" 19.825439 20.099663 19.807756 20.095926
"2013-02-20" 20.05732 20.148727 19.720831 19.737518
"2013-02-21" 19.875502 20.061056 19.706635 19.813982
"2013-02-22" 19.906883 19.956448 19.770893 19.918093
"2013-02-25" 19.982599 20.134781 19.688454 19.695427
"2013-02-26" 19.800781 19.824444 19.536772 19.679485
"2013-02-27" 19.795799 20.043621 19.703896 19.919836
"2013-02-28" 19.952711 20.099413 19.95097 19.955202
"2013-03-01" 19.87052 20.103148 19.829424 20.079487
"2013-03-04" 20.05732 20.494183 20.049849 20.460808
"2013-03-05" 20.645864 20.925318 20.645117 20.886711
"2013-03-06" 20.947235 21.021208 20.642876 20.706886
"2013-03-07" 20.773636 20.837397 20.662054 20.737272
"2013-03-08" 20.784594 20.795055 20.549227 20.710373
"2013-03-11" 20.714607 20.914108 20.709873 20.792564
"2013-03-12" 20.690199 20.719587 20.514854 20.612988
"2013-03-13" 20.620211 20.689699 20.480982 20.555702
"2013-03-14" 20.597546 20.597546 20.358442 20.461803
"2013-03-15" 20.386087 20.43092 20.25757 20.281481
"2013-03-18" 20.049849 20.243124 19.961927 20.119337
"2013-03-19" 20.205267 20.404768 20.085962 20.207258
"2013-03-20" 20.344494 20.361429 20.210247 20.291693
"2013-03-21" 20.206511 20.346735 20.170645 20.205765
"2013-03-22" 20.292439 20.304892 20.165415 20.182102
"2013-03-25" 20.234406 20.40427 20.095179 20.165415
"2013-03-26" 20.261555 20.274008 20.119337 20.234655
"2013-03-27" 20.09169 20.099663 19.958441 19.991568
"2013-03-28" 20.024693 20.059065 19.758442 19.780607
"2013-04-01" 19.801031 19.981356 19.757195 19.954954
"2013-04-02" 20.038391 20.294682 20.024942 20.250097
"2013-04-03" 20.260557 20.27899 19.942001 20.079737
"2013-04-04" 20.031168 20.068527 19.708628 19.802525
"2013-04-05" 19.578115 19.60128 19.337519 19.503147
"2013-04-08" 19.396049 19.415974 19.138266 19.298912
"2013-04-09" 19.315102 19.520582 19.255575 19.368652
"2013-04-10" 19.49991 19.734779 19.327557 19.680733
"2013-04-11" 19.74798 19.75346 19.528303 19.685963
"2013-04-12" 19.725813 19.728554 19.500158 19.677494
"2013-04-15" 19.575377 19.850595 19.352961 19.475252
"2013-04-16" 19.591316 19.825687 19.524817 19.760183
"2013-04-17" 19.595303 19.69717 19.37986 19.490944
"2013-04-18" 19.560432 19.571642 18.960432 19.076248
"2013-04-19" 19.157194 20.010994 19.084965 19.922077
"2013-04-22" 19.94026 20.023945 19.302649 19.928055
"2013-04-23" 19.950222 20.311369 19.93428 20.122078
"2013-04-24" 20.127308 20.373634 20.124569 20.260309
"2013-04-25" 20.330048 20.335527 20.115353 20.151964
"2013-04-26" 20.114607 20.118092 19.840134 19.960682
"2013-04-29" 20.006262 20.490696 20.000034 20.400036
"2013-04-30" 20.39854 20.613735 20.365664 20.537271
"2013-05-01" 20.504644 20.541006 20.332788 20.434158
"2013-05-02" 20.42594 20.785839 20.399788 20.662802
"2013-05-03" 20.845865 21.090946 20.821955 21.064047
"2013-05-06" 21.12731 21.465792 21.12731 21.458319
"2013-05-07" 21.494682 21.516102 21.187334 21.350721
"2013-05-08" 21.344994 21.765417 21.243126 21.759192
"2013-05-09" 21.689701 21.909378 21.624695 21.705643
"2013-05-10" 21.801035 21.931295 21.722578 21.923574
"2013-05-13" 21.8902 21.979366 21.752966 21.856327
"2013-05-14" 21.855579 22.134285 21.846615 22.094685
"2013-05-15" 22.3039 22.82395 22.267038 22.811747
"2013-05-16" 22.889206 22.913614 22.466042 22.512367
"2013-05-17" 22.665545 22.75197 22.42893 22.644623
"2013-05-20" 22.540512 22.929056 22.540512 22.628433
"2013-05-21" 22.61573 22.70639 22.356453 22.589579
"2013-05-22" 22.47974 22.64786 22.089205 22.152468
"2013-05-23" 21.843126 22.165916 21.768408 21.987335
"2013-05-24" 21.799789 21.888456 21.693935 21.751471
"2013-05-28" 22.00502 22.220213 21.927809 21.949478
"2013-05-29" 21.810997 21.867785 21.526564 21.626688
"2013-05-30" 21.666788 21.89045 21.579365 21.68771
"2013-05-31" 21.621956 21.843126 21.607012 21.699165
"2013-06-03" 21.7435 21.767658 21.295679 21.609751
"2013-06-04" 21.615231 21.683475 21.272017 21.397299
"2013-06-05" 21.482229 21.655081 21.348232 21.412243
"2013-06-06" 21.526812 21.577374 21.101406 21.53528
"2013-06-07" 21.679241 21.917847 21.552217 21.911121
"2013-06-10" 21.97015 22.19182 21.920088 22.172392
"2013-06-11" 22.016726 22.092194 21.905891 21.913115
"2013-06-12" 22.053837 22.067286 21.660063 21.718096
"2013-06-13" 21.643375 21.909378 21.5567 21.843126
"2013-06-14" 21.920338 22.034908 21.771645 21.79431
"2013-06-17" 21.898668 22.152716 21.875008 22.073513
"2013-06-18" 22.133289 22.440886 22.125816 22.431421
"2013-06-19" 22.450102 22.685966 22.353712 22.432917
"2013-06-20" 22.266291 22.440886 22.000288 22.035904
"2013-06-21" 22.125568 22.163923 21.745243 21.94101
"2013-06-24" 21.715605 21.826191 21.50066 21.663549
"2013-06-25" 21.849602 21.909876 21.532043 21.574135
"2013-06-26" 21.76218 21.868032 21.682978 21.759689
"2013-06-27" 21.887959 22.034658 21.83441 21.84487
"2013-06-28" 21.790823 21.963675 21.77314 21.927061
"2013-07-01" 22.078493 22.218719 22.042379 22.114111
"2013-07-02" 22.171894 22.19182 21.849852 21.975382
"2013-07-03" 21.915356 22.14624 21.880487 22.077995
"2013-07-05" 22.167162 22.301659 22.10066 22.253838
"2013-07-08" 22.396303 22.572144 22.343252 22.542753
"2013-07-09" 22.689953 22.73852 22.365667 22.54649
"2013-07-10" 22.501907 22.693439 22.425444 22.56517
"2013-07-11" 22.739765 22.934286 22.628183 22.92009
"2013-07-12" 22.914112 22.988832 22.795557 22.988832
"2013-07-15" 23.021212 23.113365 22.823452 23.030924
"2013-07-16" 23.091698 23.112617 22.762182 22.9044
"2013-07-17" 22.939018 23.084972 22.821959 22.877998
"2013-07-18" 22.888956 22.914112 22.495432 22.681982
"2013-07-19" 22.082479 22.489454 21.808506 22.331297
"2013-07-22" 22.465794 22.731546 22.341259 22.68248
"2013-07-23" 22.68248 22.739765 22.40527 22.510626
"2013-07-24" 22.596802 22.672518 22.433414 22.488209
"2013-07-25" 22.263302 22.337523 22.069279 22.109629
"2013-07-26" 22.091944 22.166664 21.967661 22.051098
"2013-07-29" 22.039888 22.286963 21.940014 21.974384
"2013-07-30" 22.053837 22.306639 21.939514 22.189827
"2013-07-31" 22.241385 22.329056 22.07177 22.110872
"2013-08-01" 22.291447 22.529305 22.291447 22.521086
"2013-08-02" 22.501657 22.590326 22.436403 22.579617
"2013-08-05" 22.550226 22.553465 22.396053 22.540512
"2013-08-06" 22.532791 22.657824 22.309628 22.330549
"2013-08-07" 22.292442 22.377375 22.144247 22.183102
"2013-08-08" 22.30365 22.312368 22.049603 22.233166
"2013-08-09" 22.180861 22.304398 22.166912 22.177126
"2013-08-12" 22.089703 22.092194 21.958942 22.055082
"2013-08-13" 22.087959 22.129553 21.8232 21.94898
"2013-08-14" 21.877249 21.923574 21.598045 21.664047
"2013-08-15" 21.530298 21.542253 21.3699 21.411245
"2013-08-16" 21.451593 21.480486 21.333536 21.342752
"2013-08-19" 21.362677 21.718594 21.356201 21.560436
"2013-08-20" 21.627684 21.721333 21.507883 21.554708
"2013-08-21" 21.684969 21.840885 21.581608 21.652094
"2013-08-22" 21.736029 21.787086 21.675007 21.761185
"2013-08-23" 21.863798 21.868032 21.662554 21.674009
"2013-08-26" 21.668779 21.790823 21.570398 21.578867
"2013-08-27" 21.41025 21.512615 21.118343 21.174383
"2013-08-28" 21.176874 21.305391 21.115105 21.134533
"2013-08-29" 21.147484 21.429178 21.135529 21.305889
"2013-08-30" 21.31411 21.370897 21.060062 21.093437
"2013-09-03" 21.27924 21.573887 21.269028 21.429178
"2013-09-04" 21.428431 21.755953 21.299416 21.709377
"2013-09-05" 21.755953 21.914858 21.708879 21.906887
"2013-09-06" 21.978619 22.011993 21.76193 21.907387
"2013-09-09" 22.010748 22.160686 21.978121 22.118345
"2013-09-10" 22.167412 22.216726 22.017473 22.133787
"2013-09-11" 22.130548 22.340511 22.069279 22.321085
"2013-09-12" 22.351221 22.363674 22.167162 22.243128
"2013-09-13" 22.278994 22.308384 22.038395 22.143749
"2013-09-16" 22.321335 22.341259 22.039143 22.111122
"2013-09-17" 22.102406 22.126814 21.942753 22.070026
"2013-09-18" 22.076004 22.514858 21.99431 22.498669
"2013-09-19" 22.56517 22.56517 22.301409 22.375879
"2013-09-20" 22.375879 22.518845 22.306889 22.493439
"2013-09-23" 22.320089 22.455582 22.047361 22.079741
"2013-09-24" 22.079741 22.169403 21.952717 22.088207
"2013-09-25" 22.080984 22.080984 21.808256 21.848854
"2013-09-26" 21.875505 21.98634 21.793312 21.872267
"2013-09-27" 21.78883 21.856077 21.701408 21.827934
"2013-09-30" 21.645866 21.938768 21.626688 21.815977
"2013-10-01" 21.924072 22.108879 21.919092 22.092194
"2013-10-02" 21.985842 22.150972 21.86355 22.116852
"2013-10-03" 22.1171 22.26903 21.721085 21.820461
"2013-10-04" 21.793312 21.855829 21.668779 21.72731
"2013-10-07" 21.605268 21.768158 21.522079 21.562677
"2013-10-08" 21.552217 21.568655 21.211245 21.262054
"2013-10-09" 21.327061 21.485716 20.995804 21.316601
"2013-10-10" 21.515354 21.639639 21.424944 21.624945
"2013-10-11" 21.569901 21.755455 21.55172 21.718344
"2013-10-14" 21.585592 21.824448 21.553961 21.820959
"2013-10-15" 21.812243 22.058071 21.768408 21.967909
"2013-10-16" 22.064049 22.374386 22.017721 22.366913
"2013-10-17" 22.241385 22.33877 22.060562 22.136776
"2013-10-18" 24.32333 25.2917 24.259071 25.190828
"2013-10-21" 25.192074 25.379869 24.895435 24.988836
"2013-10-22" 25.031178 25.230431 24.801786 25.08099
"2013-10-23" 24.931549 25.77215 24.922335 25.688961
"2013-10-24" 25.700418 25.917107 25.524328 25.543009
"2013-10-25" 25.624453 25.624453 25.174141 25.285225
"2013-10-28" 25.285225 25.490206 25.230181 25.280243
"2013-10-29" 25.38236 25.826694 25.242884 25.809261
"2013-10-30" 25.8389 25.840893 25.554216 25.664305
"2013-10-31" 25.627193 25.940767 25.503656 25.668289
"2013-11-01" 25.698425 25.803284 25.531801 25.580118
"2013-11-04" 25.691202 25.712872 25.455338 25.556955
"2013-11-05" 25.413494 25.694939 25.340519 25.442635
"2013-11-06" 25.544254 25.579123 25.289459 25.47327
"2013-11-07" 25.469784 25.502661 25.096931 25.104652
"2013-11-08" 25.124577 25.367416 25.118349 25.305897
"2013-11-11" 25.143505 25.303408 25.105898 25.170404
"2013-11-12" 25.098425 25.344004 25.031178 25.200045
"2013-11-13" 25.074764 25.724827 25.068537 25.715363
"2013-11-14" 25.751476 25.896683 25.66256 25.784105
"2013-11-15" 25.775139 25.853096 25.661564 25.742512
"2013-11-18" 25.797056 26.120594 25.634914 25.692448
"2013-11-19" 25.696684 25.77215 25.480742 25.53429
"2013-11-20" 25.652597 25.73753 25.413742 25.462311
"2013-11-21" 25.579123 25.860817 25.554216 25.755213
"2013-11-22" 25.739023 25.807516 25.634417 25.700916
"2013-11-25" 25.832174 26.231428 25.778873 26.050606
"2013-11-26" 26.117107 26.438402 25.976135 26.361441
"2013-11-27" 26.451603 26.600296 26.401043 26.478502
"2013-11-29" 26.454842 26.565924 26.387344 26.390831
"2013-12-02" 26.488464 26.5592 26.170904 26.263557
"2013-12-03" 26.175636 26.486721 26.127567 26.233171
"2013-12-04" 26.186098 26.500172 26.151976 26.355713
"2013-12-05" 26.331305 26.392574 26.179125 26.334791
"2013-12-06" 26.644878 26.650108 26.403034 26.646872
"2013-12-09" 26.674767 26.956711 26.600794 26.852848
"2013-12-10" 26.803286 27.205776 26.790831 27.01524
"2013-12-11" 27.083485 27.181118 26.778875 26.831678
"2013-12-12" 26.888466 26.972401 26.625202 26.649113
"2013-12-13" 26.784605 26.806772 26.34849 26.420719
"2013-12-16" 26.500669 26.76692 26.451105 26.724331
"2013-12-17" 26.720346 26.918104 26.60976 26.646622
"2013-12-18" 26.696186 27.022463 26.377132 27.017483
"2013-12-19" 26.918352 27.197805 26.876261 27.054094
"2013-12-20" 27.1059 27.426449 27.098429 27.41275
"2013-12-23" 27.592575 27.790833 27.52483 27.773397
"2013-12-24" 27.770161 27.776884 27.599052 27.692204
"2013-12-26" 27.74625 27.870535 27.613747 27.832178
"2013-12-27" 27.895441 27.902414 27.719601 27.855591
"2013-12-30" 27.90391 27.907894 27.621965 27.632925
"2013-12-31" 27.702166 27.920347 27.553225 27.913124
"2014-01-02" 27.782366 27.839401 27.603037 27.724083
"2014-01-03" 27.770908 27.818977 27.520098 27.521841
"2014-01-06" 27.721344 27.867046 27.557707 27.828691
"2014-01-07" 28.019974 28.385853 27.924334 28.365179
"2014-01-08" 28.543015 28.575891 28.22645 28.42421
"2014-01-09" 28.479254 28.49868 28.033922 28.150484
"2014-01-10" 28.370661 28.370661 27.951481 28.148991
"2014-01-13" 28.056587 28.56568 27.824955 27.969664
"2014-01-14" 28.342516 28.667547 28.096935 28.627695
"2014-01-15" 28.717112 28.767174 28.48797 28.608269
"2014-01-16" 28.620224 28.840151 28.592827 28.79756
"2014-01-17" 28.813251 28.907398 28.498182 28.655842
"2014-01-21" 28.914869 28.991333 28.675018 28.983862
"2014-01-22" 29.056339 29.088221 28.863314 29.016739
"2014-01-23" 28.891706 28.953724 28.751482 28.894197
"2014-01-24" 28.667795 28.731058 27.970161 27.990833
"2014-01-27" 28.047373 28.057335 26.955713 27.427942
"2014-01-28" 27.654345 28.038654 27.64488 27.970409
"2014-01-29" 27.873524 27.939028 27.382862 27.569662
"2014-01-30" 28.518106 28.704659 28.076014 28.278753
"2014-01-31" 29.174397 29.552729 28.670786 29.414
"2014-02-03" 29.369913 29.432678 28.194571 28.229937
"2014-02-04" 28.343512 28.767174 28.319103 28.347746
"2014-02-05" 28.477758 28.661818 28.095192 28.473274
"2014-02-06" 28.670786 28.895693 28.581619 28.890711
"2014-02-07" 29.081743 29.337536 28.905655 29.326078
"2014-02-10" 29.185604 29.449615 29.116365 29.213751
"2014-02-11" 29.394073 29.685482 29.195818 29.643389
"2014-02-12" 29.613998 29.638906 29.424212 29.556465
"2014-02-13" 29.40852 29.885483 29.381371 29.885483
"2014-02-14" 29.778631 29.997313 29.708645 29.95771
"2014-02-18" 29.923092 30.208521 29.887974 30.158957
"2014-02-19" 30.019978 30.117613 29.825706 29.946255
"2014-02-20" 29.966179 30.05958 29.893452 29.990339
"2014-02-21" 30.082493 30.133801 29.958708 29.982368
"2014-02-24" 30.021473 30.390091 30.014996 30.199554
"2014-02-25" 30.284985 30.498184 30.147499 30.386105
"2014-02-26" 30.485731 30.607277 30.230688 30.390341
"2014-02-27" 30.346006 30.491461 30.311634 30.366428
"2014-02-28" 30.394573 30.490463 30.042892 30.277761
"2014-03-03" 30.056091 30.083241 29.692205 29.954971
"2014-03-04" 30.261572 30.28648 30.124586 30.259331
"2014-03-05" 30.262817 30.462818 30.172157 30.342768
"2014-03-06" 30.442892 30.539282 30.351236 30.376392
"2014-03-07" 30.555471 30.560204 30.172905 30.256342
"2014-03-10" 30.278757 30.327326 29.989841 30.176142
"2014-03-11" 30.230936 30.244637 29.804285 29.887724
"2014-03-12" 29.798309 30.08349 29.4942 30.069792
"2014-03-13" 30.085979 30.149492 29.508394 29.615494
"2014-03-14" 29.439404 29.660576 29.203787 29.210512
"2014-03-17" 29.371161 29.814997 29.342766 29.69121
"2014-03-18" 29.75522 30.175146 29.71512 30.168421
"2014-03-19" 30.181871 30.186604 29.748743 29.869293
"2014-03-20" 29.886726 30.127325 29.772406 29.817238
"2014-03-21" 30.045134 30.127825 29.450861 29.465555
"2014-03-24" 29.4942 29.511883 28.541767 28.840151
"2014-03-25" 29.041147 29.136787 28.567921 28.859825
"2014-03-26" 28.941769 29.179876 28.181868 28.193575
"2014-03-27" 28.322241 28.322241 27.570307 27.846546
"2014-03-28" 27.983171 28.243956 27.857019 27.922838
"2014-03-31" 28.266893 28.272379 27.770258 27.772251
"2014-04-01" 27.859013 28.344681 27.859013 28.280355
"2014-04-02" 29.917362 30.158699 28.032537 28.272379
"2014-04-03" 28.414488 29.283602 28.129271 28.409002
"2014-04-04" 28.653831 28.809404 27.075665 27.082645
"2014-04-07" 26.962973 27.348913 26.285334 26.833828
"2014-04-08" 27.055719 27.674021 27.006353 27.669035
"2014-04-09" 27.904388 28.191101 27.571802 28.12977
"2014-04-10" 28.172651 28.172651 26.921087 26.973444
"2014-04-11" 26.554594 26.926073 26.254417 26.457361
"2014-04-14" 26.838814 27.130512 26.405504 26.553099
"2014-04-15" 26.767509 26.848787 25.852022 26.748562
"2014-04-16" 27.075665 27.773746 26.926073 27.750811
"2014-04-17" 27.365368 27.399775 26.484785 26.731607
"2014-04-21" 26.731607 26.761526 26.208046 26.358631
"2014-04-22" 26.359631 26.787954 26.303284 26.667286
"2014-04-23" 26.616425 26.620415 26.240458 26.274862
"2014-04-24" 26.430935 26.509718 26.034521 26.186106
"2014-04-25" 26.053968 26.16317 25.700439 25.738335
"2014-04-28" 25.788198 25.859003 25.071167 25.786703
"2014-04-29" 25.774237 26.400517 25.745316 26.312757
"2014-04-30" 26.307772 26.327717 26.054466 26.2609
"2014-05-01" 26.283339 26.573542 26.12228 26.494759
"2014-05-02" 26.614929 26.626896 26.208544 26.324226
"2014-05-05" 26.169153 26.372595 25.994633 26.318243
"2014-05-06" 26.189596 26.268379 25.682489 25.686478
"2014-05-07" 25.718889 25.763268 25.0961 25.428186
"2014-05-08" 25.353392 25.790691 25.253166 25.480045
"2014-05-09" 25.467579 25.923826 25.140976 25.865486
"2014-05-12" 26.103832 26.436916 25.879448 26.423454
"2014-05-13" 26.471823 26.730112 26.403011 26.58152
"2014-05-14" 26.577032 26.577032 26.192589 26.260403
"2014-05-15" 26.213032 26.22151 25.800165 25.927814
"2014-05-16" 25.998121 26.018566 25.701437 25.960226
"2014-05-19" 25.913855 26.416473 25.808292 26.3706
"2014-05-20" 26.414478 26.738091 26.24295 26.415976
"2014-05-21" 26.572046 26.885336 26.522682 26.87322
"2014-05-22" 26.98242 27.305035 26.964968 27.178383
"2014-05-23" 27.28808 27.606207 27.110567 27.559336
"2014-05-27" 27.723885 28.222515 27.641609 28.220022
"2014-05-28" 28.151211 28.314262 27.9732 28.007107
"2014-05-29" 28.090378 28.122789 27.859013 27.927326
"2014-05-30" 27.963226 27.990652 27.719397 27.917852
"2014-06-02" 27.958241 27.968212 27.21179 27.620667
"2014-06-03" 27.47407 27.541386 27.053225 27.172398
"2014-06-04" 27.00087 27.355396 26.863747 27.158438
"2014-06-05" 27.245197 27.671528 27.147964 27.619171
"2014-06-06" 27.826603 27.826603 27.371351 27.740339
"2014-06-09" 27.781227 28.06794 27.72588 28.029045
"2014-06-10" 27.948767 28.102844 27.818624 27.950762
"2014-06-11" 27.82361 27.917353 27.675018 27.865496
"2014-06-12" 27.788706 27.823112 27.347916 27.492022
"2014-06-13" 27.537395 27.539391 27.203314 27.512465
"2014-06-16" 27.387808 27.405758 27.001865 27.139488
"2014-06-17" 27.135498 27.191345 26.892666 27.076162
"2014-06-18" 27.168409 27.602219 27.125526 27.592745
"2014-06-19" 27.636126 27.674021 27.350409 27.669035
"2014-06-20" 27.766268 27.802668 27.444252 27.741835
"2014-06-23" 27.681499 28.172651 27.636623 28.170158
"2014-06-24" 28.182125 28.553905 27.973698 28.153704
"2014-06-25" 28.185616 28.918604 28.183622 28.853283
"2014-06-26" 28.970463 29.042763 28.514214 28.721146
"2014-06-27" 28.779985 28.914116 28.611446 28.782976
"2014-06-30" 28.853783 28.899157 28.658817 28.685246
"2014-07-01" 28.836828 29.139996 28.753557 29.053734
"2014-07-02" 29.087641 29.191854 28.940044 29.037029
"2014-07-03" 29.087641 29.170412 28.966473 29.15645
"2014-07-07" 29.108084 29.241219 28.900154 29.032789
"2014-07-08" 28.803919 28.897062 28.229246 28.476318
"2014-07-09" 28.500751 28.757048 28.390854 28.725136
"2014-07-10" 28.218027 28.750565 28.173151 28.476816
"2014-07-11" 28.517206 28.962982 28.492773 28.879711
"2014-07-14" 29.050243 29.180386 28.822369 29.163431
"2014-07-15" 29.206814 29.210054 28.749069 29.158943
"2014-07-16" 29.319504 29.339449 29.030296 29.053234
"2014-07-17" 28.897163 28.969963 28.352657 28.607958
"2014-07-18" 29.568819 29.758299 29.020325 29.672535
"2014-07-21" 29.506491 29.638626 29.181532 29.392801
"2014-07-22" 29.455132 29.900408 29.449146 29.655581
"2014-07-23" 29.580288 29.810656 29.543886 29.717411
"2014-07-24" 29.740847 29.892929 29.507486 29.586271
"2014-07-25" 29.439175 29.511974 29.271135 29.370363
"2014-07-28" 29.322994 29.543886 29.157598 29.449146
"2014-07-29" 29.356901 29.40427 29.095867 29.200331
"2014-07-30" 29.247202 29.394299 29.12005 29.290583
"2014-07-31" 28.950516 29.102598 28.421967 28.501747
"2014-08-01" 28.441914 28.719152 28.065447 28.226006
"2014-08-04" 28.3741 28.688734 28.127775 28.579037
"2014-08-05" 28.424461 28.520697 28.053478 28.176142
"2014-08-06" 28.012093 28.456873 27.923336 28.241163
"2014-08-07" 28.322241 28.416483 27.978186 28.090876
"2014-08-08" 28.100849 28.434433 27.940788 28.360636
"2014-08-11" 28.421469 28.4464 28.222515 28.316257
"2014-08-12" 28.148718 28.217529 27.967216 28.059464
"2014-08-13" 28.287836 28.671284 28.210049 28.660313
"2014-08-14" 28.730122 28.815886 28.465847 28.653831
"2014-08-15" 28.81389 28.889683 28.447895 28.595491
