"Index" "Open" "High" "Low" "Price"
"2013-02-22" 213.759995 214.509995 212.279999 212.589996
"2013-02-25" 213.110001 214.679993 206.339996 206.610001
"2013-02-26" 208 210.899994 205.009995 209.820007
"2013-02-27" 209.990005 214.350006 207.520004 213.589996
"2013-02-28" 212 214.979996 211.529999 212.800003
"2013-03-01" 211.449997 212.580002 209.130005 211.160004
"2013-03-04" 210.679993 211.539993 208.440002 210.940002
"2013-03-05" 211.779999 214.059998 211.440002 214.059998
"2013-03-06" 214.5 215.759995 213.360001 215.210007
"2013-03-07" 215.889999 216.309998 213.869995 215.550003
"2013-03-08" 216.100006 218.660004 214.669998 218.479996
"2013-03-11" 217.529999 219.600006 217.330002 219.600006
"2013-03-12" 219.679993 219.679993 216.199997 217.789993
"2013-03-13" 218.179993 218.539993 216.020004 218.130005
"2013-03-14" 218.75 220.220001 218.25 220.070007
"2013-03-15" 219.789993 219.800003 217.350006 218.440002
"2013-03-18" 217.050003 219.710007 216.580002 217.800003
"2013-03-19" 218.419998 219.470001 216.880005 218.75
"2013-03-20" 219.850006 222.259995 219.850006 221.5
"2013-03-21" 220.320007 221.990005 218.059998 219.509995
"2013-03-22" 220.240005 220.600006 218.539993 219.720001
"2013-03-25" 219.919998 221.210007 211.669998 213.059998
"2013-03-26" 213.770004 214.25 211.600006 214.210007
"2013-03-27" 212.699997 214.220001 211.009995 212.539993
"2013-03-28" 212.830002 214.070007 211.580002 213.220001
"2013-04-01" 213.070007 213.600006 210.179993 211.610001
"2013-04-02" 212.910004 213.710007 210.550003 211.580002
"2013-04-03" 211.800003 211.800003 206.679993 207.75
"2013-04-04" 207.5 208.199997 206.240005 207.279999
"2013-04-05" 204.800003 206.009995 203.850006 204.550003
"2013-04-08" 204.960007 207.190002 204.5 206.990005
"2013-04-09" 207.029999 209.190002 206.199997 208.610001
"2013-04-10" 209.399994 213.289993 209.009995 213.119995
"2013-04-11" 210 211.509995 207.330002 209.529999
"2013-04-12" 208.580002 211.490005 208.449997 211.479996
"2013-04-15" 211.139999 212.490005 196.479996 197.910004
"2013-04-16" 200.389999 204.520004 198.220001 203.970001
"2013-04-17" 203.279999 203.860001 200.929993 202.320007
"2013-04-18" 202.419998 203.619995 200.190002 201.449997
"2013-04-19" 201.929993 201.929993 197.850006 199.639999
"2013-04-22" 200.080002 204.029999 198.440002 203.009995
"2013-04-23" 204.580002 210.369995 202.880005 208.919998
"2013-04-24" 209.679993 212.240005 208.300003 210.039993
"2013-04-25" 210.460007 212.800003 209.830002 212
"2013-04-26" 211.5 211.5 205.350006 206.570007
"2013-04-29" 207.210007 207.210007 205.130005 206.270004
"2013-04-30" 206.050003 209.039993 203.910004 208.960007
"2013-05-01" 207.539993 207.539993 200.75 202.600006
"2013-05-02" 196 203.610001 196 202.699997
"2013-05-03" 205.929993 219.770004 203.860001 215.25
"2013-05-06" 214.820007 221.649994 214.649994 221.649994
"2013-05-07" 221.220001 221.289993 216.550003 220.759995
"2013-05-08" 220.330002 224.990005 219.449997 224.990005
"2013-05-09" 223.949997 225.660004 221.429993 223.410004
"2013-05-10" 224.190002 227.190002 223.380005 226.619995
"2013-05-13" 225.850006 225.929993 223.179993 224.179993
"2013-05-14" 224.630005 227.009995 224.110001 226.710007
"2013-05-15" 226.389999 229.679993 226.389999 228
"2013-05-16" 224.880005 226.800003 220.520004 221.190002
"2013-05-17" 222.589996 224.199997 221.050003 224.009995
"2013-05-20" 223.460007 225.630005 222.070007 223.110001
"2013-05-21" 223.149994 224.320007 222.220001 223.389999
"2013-05-22" 223.169998 224.740005 219.490005 220.300003
"2013-05-23" 217.509995 222.169998 216 222.059998
"2013-05-24" 220.440002 222.270004 218.710007 221.970001
"2013-05-28" 225.149994 227.100006 223.860001 225.850006
"2013-05-29" 223.639999 225.220001 221.339996 222.550003
"2013-05-30" 222.910004 225.179993 222.520004 224.320007
"2013-05-31" 223.039993 224.630005 218.179993 218.259995
"2013-06-03" 218.690002 219.630005 212.779999 218.100006
"2013-06-04" 218.570007 219.809998 215.130005 215.679993
"2013-06-05" 215.399994 216.119995 211.860001 212.160004
"2013-06-06" 211.850006 215.479996 211.850006 215.429993
"2013-06-07" 218.289993 219.289993 215.880005 217.570007
"2013-06-10" 218.330002 219.600006 215.940002 216.520004
"2013-06-11" 213.660004 215.360001 211.25 213.089996
"2013-06-12" 214.610001 214.949997 211.970001 212.639999
"2013-06-13" 212.050003 215.419998 211.830002 215.110001
"2013-06-14" 213.639999 215.580002 211.490005 211.779999
"2013-06-17" 213.759995 216.779999 213.630005 215.809998
"2013-06-18" 216.050003 217.619995 214.789993 216.720001
"2013-06-19" 216.110001 216.839996 213.029999 213.279999
"2013-06-20" 209.970001 211.520004 203.490005 203.910004
"2013-06-21" 205.029999 206.380005 203.570007 204.880005
"2013-06-24" 202.130005 203.470001 199.910004 202
"2013-06-25" 203.520004 204.479996 200.779999 201.610001
"2013-06-26" 203.660004 205.190002 200.869995 201.460007
"2013-06-27" 202.960007 203 201.5 202.300003
"2013-06-28" 201.940002 202.940002 200.880005 201.199997
"2013-07-01" 202.339996 207.179993 202.339996 206.089996
"2013-07-02" 205.820007 208.259995 204.820007 205.550003
"2013-07-03" 204.130005 207.270004 204.130005 205.740005
"2013-07-05" 207.949997 210.820007 207.320007 210.149994
"2013-07-08" 211.660004 213.570007 208.820007 208.869995
"2013-07-09" 209.919998 213.639999 208.25 212.419998
"2013-07-10" 212.199997 213.199997 210.899994 212.800003
"2013-07-11" 216.850006 217 211.830002 214.919998
"2013-07-12" 214.470001 216.589996 214.470001 215.770004
"2013-07-15" 216.059998 217.190002 215.660004 216.289993
"2013-07-16" 216.210007 216.559998 212.850006 213.369995
"2013-07-17" 214.490005 215.479996 212.529999 213.479996
"2013-07-18" 214.509995 215.779999 211.429993 215.169998
"2013-07-19" 214.550003 217.850006 214.550003 216.960007
"2013-07-22" 217.080002 219.179993 216.779999 219.169998
"2013-07-23" 219 220.449997 216.210007 218.949997
"2013-07-24" 220.240005 222.860001 218.380005 222.080002
"2013-07-25" 221.75 225 220.429993 223.050003
"2013-07-26" 220.710007 222.860001 210.880005 219.539993
"2013-07-29" 222 222.770004 219.369995 219.479996
"2013-07-30" 220.619995 222.279999 219.470001 221.009995
"2013-07-31" 221.440002 223.850006 220.600006 220.600006
"2013-08-01" 223.759995 229.889999 223.300003 227.190002
"2013-08-02" 210 228 210 227.210007
"2013-08-05" 226.649994 229.350006 226.610001 229.080002
"2013-08-06" 227.479996 229.570007 226.080002 229
"2013-08-07" 228.149994 228.979996 225.5 228.690002
"2013-08-08" 228.649994 229.679993 227.419998 228.5
"2013-08-09" 228.100006 229.869995 227.919998 228.210007
"2013-08-12" 227.740005 229.929993 227.589996 229.880005
"2013-08-13" 229.979996 230.600006 228.699997 230.389999
"2013-08-14" 230.899994 230.910004 228.169998 229.610001
"2013-08-15" 226.25 228.610001 224.610001 225.110001
"2013-08-16" 224.889999 227.490005 223.720001 225.710007
"2013-08-19" 224.729996 226.360001 224 224.050003
"2013-08-20" 224.289993 226.289993 222.860001 225.330002
"2013-08-21" 224.190002 226.449997 223.169998 223.440002
"2013-08-22" 223.460007 231.029999 223.279999 230.25
"2013-08-23" 231.520004 231.550003 226.770004 229
"2013-08-26" 229 229.929993 226.75 227.410004
"2013-08-27" 225 226.160004 222.399994 222.410004
"2013-08-28" 222.330002 226.089996 221 224.559998
"2013-08-29" 223.360001 227.679993 222.380005 224.949997
"2013-08-30" 224.970001 224.970001 219.869995 220.229996
"2013-09-03" 223.130005 225.020004 217.820007 221.080002
"2013-09-04" 221 227.220001 220.25 226.110001
"2013-09-05" 225.779999 226.699997 223.820007 223.960007
"2013-09-06" 227 229.960007 223.610001 228.110001
"2013-09-09" 228.559998 230.169998 228.449997 229.330002
"2013-09-10" 230.460007 233.449997 229.330002 232.910004
"2013-09-11" 232.589996 234.300003 231.190002 232.820007
"2013-09-12" 232.539993 236.600006 232.360001 235.050003
"2013-09-13" 235.789993 237.240005 233.119995 235.220001
"2013-09-16" 239.610001 241.130005 235.919998 239.320007
"2013-09-17" 239.029999 240.210007 237.639999 239.229996
"2013-09-18" 238.25 241.110001 235.910004 240.380005
"2013-09-19" 241.039993 241.850006 238.949997 240.949997
"2013-09-20" 241.679993 242.410004 238.5 238.520004
"2013-09-23" 238.919998 240.649994 236.520004 239.970001
"2013-09-24" 240.449997 242.490005 238.320007 239.399994
"2013-09-25" 240.399994 241.899994 238.279999 240.380005
"2013-09-26" 241.080002 243.570007 239.490005 242.559998
"2013-09-27" 241.050003 242 239.699997 240.190002
"2013-09-30" 236.309998 241.979996 236.220001 240.089996
"2013-10-01" 240.449997 247 238.899994 242.529999
"2013-10-02" 241.210007 242.729996 239.089996 241.300003
"2013-10-03" 241.039993 242 236.630005 238.839996
"2013-10-04" 238.570007 242.25 237.600006 239.759995
"2013-10-07" 237.240005 240.479996 237.130005 238.300003
"2013-10-08" 237.389999 239.929993 233.660004 233.710007
"2013-10-09" 234.149994 235.550003 231.050003 233.979996
"2013-10-10" 237.539993 241.199997 237.539993 240.309998
"2013-10-11" 239.25 243.589996 239.25 241.850006
"2013-10-14" 241.009995 244.419998 240.160004 243.350006
"2013-10-15" 242.869995 243.449997 238.910004 239.669998
"2013-10-16" 241.710007 243.889999 240.169998 241.009995
"2013-10-17" 240.029999 246.110001 239.149994 245.149994
"2013-10-18" 246.5 247.529999 244.410004 247.309998
"2013-10-21" 247.550003 250 246.070007 247.110001
"2013-10-22" 247.75 250.149994 245.139999 246.179993
"2013-10-23" 245.690002 247.100006 244.020004 244.979996
"2013-10-24" 245.039993 250.5 245.039993 249.990005
"2013-10-25" 250.949997 251.25 248.110001 250.460007
"2013-10-28" 249.860001 249.860001 246.520004 247.990005
"2013-10-29" 248.270004 250.240005 246.660004 249.289993
"2013-10-30" 249.059998 250.300003 246.949997 247.919998
"2013-10-31" 248.139999 251.130005 247.240005 247.460007
"2013-11-01" 247.449997 249.059998 245.839996 247.589996
"2013-11-04" 248.330002 248.460007 246.360001 247.130005
"2013-11-05" 246.479996 249.199997 245.070007 246.610001
"2013-11-06" 247.789993 249.460007 246.089996 247.520004
"2013-11-07" 247.789993 250.029999 243.429993 244.990005
"2013-11-08" 236.220001 242.289993 235.520004 239
"2013-11-11" 238.110001 240.490005 236.529999 240.360001
"2013-11-12" 239.669998 241.539993 237.830002 240.25
"2013-11-13" 239.339996 240.800003 237.559998 240.279999
"2013-11-14" 239.600006 244.199997 239.199997 243.619995
"2013-11-15" 243.669998 248.940002 243.669998 247.490005
"2013-11-18" 247.350006 248.919998 243.429993 244.789993
"2013-11-19" 244.070007 248.410004 242.800003 248.339996
"2013-11-20" 247.720001 249.520004 246.759995 248.399994
"2013-11-21" 249.350006 253.309998 247.970001 253.270004
"2013-11-22" 254.100006 255 251.240005 252.929993
"2013-11-25" 253.800003 253.800003 248.669998 250.220001
"2013-11-26" 250.490005 251.360001 248.330002 248.330002
"2013-11-27" 248.529999 249.949997 246.020004 247.029999
"2013-11-29" 248.240005 249.559998 246.149994 246.570007
"2013-12-02" 247.970001 249.610001 245.300003 246.679993
"2013-12-03" 245.279999 247.029999 243.520004 244.830002
"2013-12-04" 243.570007 246.529999 242.029999 245.039993
"2013-12-05" 236.850006 246.210007 235.860001 245.970001
"2013-12-06" 247.240005 248.990005 245.910004 247.119995
"2013-12-09" 246.690002 247.300003 245.259995 245.440002
"2013-12-10" 244.660004 246.100006 242.320007 243.399994
"2013-12-11" 243.259995 244.589996 239.020004 239.320007
"2013-12-12" 239.389999 240.720001 238.059998 240.029999
"2013-12-13" 240.289993 242.619995 239.919998 241.020004
"2013-12-16" 242.429993 244.369995 242.139999 242.529999
"2013-12-17" 242.759995 242.759995 240.009995 241.690002
"2013-12-18" 242.419998 245.639999 240.720001 245.259995
"2013-12-19" 245.089996 245.089996 239.789993 240.720001
"2013-12-20" 240.699997 241.960007 239.940002 241.070007
"2013-12-23" 242.649994 243.800003 242.440002 243.080002
"2013-12-24" 243.789993 243.789993 242.100006 242.850006
"2013-12-26" 243.610001 243.610001 242.330002 242.889999
"2013-12-27" 242.720001 244.990005 242.720001 244.009995
"2013-12-30" 243.75 245.550003 241.720001 241.800003
"2013-12-31" 242.449997 243.289993 242.080002 242.589996
"2014-01-02" 241.089996 243.190002 239.919998 241.529999
"2014-01-03" 241.169998 243.880005 239.029999 242.710007
"2014-01-06" 243.169998 244.779999 241.149994 242.419998
"2014-01-07" 243.710007 248.919998 243.259995 248.360001
"2014-01-08" 247.940002 249.770004 246.779999 249.669998
"2014-01-09" 250.050003 251.220001 248.589996 249.5
"2014-01-10" 249.940002 250.529999 247.850006 249.990005
"2014-01-13" 248.910004 250.639999 245.949997 247.270004
"2014-01-14" 248.550003 252.539993 245.880005 252.449997
"2014-01-15" 252.190002 254.029999 249.740005 253.199997
"2014-01-16" 252.490005 254.729996 251.830002 254.070007
"2014-01-17" 252.919998 255.25 251.699997 254.289993
"2014-01-21" 254.759995 256 252.789993 255.729996
"2014-01-22" 256.070007 256.980011 254.470001 255.850006
"2014-01-23" 255.589996 256.940002 251.589996 253.589996
"2014-01-24" 251.630005 251.630005 243.089996 243.440002
"2014-01-27" 243.679993 243.679993 240.149994 241.619995
"2014-01-28" 242.050003 248.740005 241.880005 248.630005
"2014-01-29" 245.860001 249.960007 244 244.669998
"2014-01-30" 249.210007 249.619995 246.050003 249.429993
"2014-01-31" 243.029999 247.960007 243.029999 246.300003
"2014-02-03" 246.360001 247.850006 234.339996 234.710007
"2014-02-04" 236.630005 238.899994 235.229996 237.809998
"2014-02-05" 238.809998 238.809998 235.199997 235.869995
"2014-02-06" 242.199997 254.960007 242.199997 254
"2014-02-07" 254 258.309998 250.669998 255.240005
"2014-02-10" 254.470001 255.789993 252.910004 254.440002
"2014-02-11" 254.240005 255.509995 251.869995 254.330002
"2014-02-12" 254 255.259995 249.800003 251.949997
"2014-02-13" 250.729996 252.720001 250.009995 251.919998
"2014-02-14" 251.029999 252.779999 248.5 249.639999
"2014-02-18" 249.490005 250.369995 246.699997 247.009995
"2014-02-19" 246.589996 248.039993 243.649994 243.800003
"2014-02-20" 244.869995 246.059998 243.710007 245.039993
"2014-02-21" 245.139999 245.639999 243.139999 243.179993
"2014-02-24" 244.399994 246.559998 244.020004 245.889999
"2014-02-25" 246.589996 246.979996 244.779999 246.169998
"2014-02-26" 248 249.380005 245.050003 248.050003
"2014-02-27" 247.089996 248.470001 246.509995 247.279999
"2014-02-28" 247.070007 248 244.630005 245.759995
"2014-03-03" 245.619995 245.929993 240.270004 241.080002
"2014-03-04" 244.75 245.699997 243.449997 245.070007
"2014-03-05" 245.199997 246.330002 243.570007 243.600006
"2014-03-06" 244.940002 245.539993 243.25 244.580002
"2014-03-07" 246.289993 246.300003 244.369995 245.589996
"2014-03-10" 245.589996 247.080002 242.5 244.479996
"2014-03-11" 244.639999 245.210007 241.589996 243.270004
"2014-03-12" 241.809998 243.940002 240.369995 243.720001
"2014-03-13" 244.720001 245.330002 238.600006 238.919998
"2014-03-14" 238.919998 239.619995 236.279999 236.559998
"2014-03-17" 238.169998 240.289993 237.339996 238.75
"2014-03-18" 238.809998 242.110001 237.869995 241.240005
"2014-03-19" 241 242.899994 236.210007 236.970001
"2014-03-20" 236.630005 238.880005 236.630005 238.399994
"2014-03-21" 239.080002 239.080002 235.270004 235.570007
"2014-03-24" 236.570007 236.570007 229.059998 232.119995
"2014-03-25" 233.380005 235.190002 232.059998 233.699997
"2014-03-26" 235.529999 235.770004 232.919998 233.220001
"2014-03-27" 233.800003 234.240005 230.570007 231.190002
"2014-03-28" 232.610001 235.360001 231.619995 232.080002
"2014-03-31" 233.429993 236.289993 231.860001 235.679993
"2014-04-01" 236.029999 238.619995 234.5 238.279999
"2014-04-02" 239.070007 242.289993 237.869995 240.169998
"2014-04-03" 240.600006 242.699997 239.149994 240.039993
"2014-04-04" 241.830002 243.490005 234.25 235.089996
"2014-04-07" 234.649994 235.539993 227.949997 229.220001
"2014-04-08" 229.300003 233.009995 228.089996 232.429993
"2014-04-09" 234.070007 235.130005 229.839996 233.240005
"2014-04-10" 232.809998 232.809998 224.369995 224.369995
"2014-04-11" 223.5 226.600006 223.210007 223.800003
"2014-04-14" 225.550003 227.990005 223.169998 224.869995
"2014-04-15" 225.270004 226.75 221 224.990005
"2014-04-16" 226.889999 229.649994 226.490005 228.850006
"2014-04-17" 229.029999 235.289993 228.25 233.5
"2014-04-21" 233.669998 234.960007 231.929993 233.850006
"2014-04-22" 234.070007 237.039993 234.070007 234.240005
"2014-04-23" 234.199997 235.880005 232.139999 234.300003
"2014-04-24" 235.660004 236.970001 231.570007 234.100006
"2014-04-25" 233.929993 234.940002 229.460007 229.990005
"2014-04-28" 231.330002 231.570007 226.860001 230.470001
"2014-04-29" 230 230.25 227.270004 228.289993
"2014-04-30" 228.270004 233.600006 227.669998 233.119995
"2014-05-01" 233.490005 236.990005 231.919998 233.149994
"2014-05-02" 232.759995 236.130005 231.839996 235.300003
"2014-05-05" 233.399994 238.410004 231.5 237.729996
"2014-05-06" 236.830002 238.259995 235.139999 235.820007
"2014-05-07" 236.089996 237.240005 231.979996 236.610001
"2014-05-08" 236.610001 241.410004 235.389999 235.850006
"2014-05-09" 234.460007 244.470001 232.580002 241.789993
"2014-05-12" 241 244.029999 238.5 241.479996
"2014-05-13" 242.100006 243.100006 240.300003 240.919998
"2014-05-14" 240.979996 241.5 239.800003 240.509995
"2014-05-15" 240.470001 242.199997 238.740005 241.639999
"2014-05-16" 240.970001 245.789993 240.960007 245.259995
"2014-05-19" 244.529999 245 242.720001 243.889999
"2014-05-20" 242.979996 244.789993 241.080002 241.850006
"2014-05-21" 243.240005 244.990005 241.360001 242.259995
"2014-05-22" 242.669998 244.759995 241.509995 243
"2014-05-23" 243.169998 245.350006 242.089996 245.139999
"2014-05-27" 246.809998 247.660004 244.039993 244.970001
"2014-05-28" 244.729996 246.649994 244.509995 245.289993
"2014-05-29" 245.199997 247.160004 244.279999 245.660004
"2014-05-30" 245.449997 246.589996 244.350006 245.020004
"2014-06-02" 245.270004 247.619995 244.020004 246.509995
"2014-06-03" 245.410004 246.940002 244.160004 244.619995
"2014-06-04" 244.330002 245.550003 243.059998 244.600006
"2014-06-05" 244.699997 249.589996 244.699997 249.309998
"2014-06-06" 249.320007 250.520004 248.720001 250.199997
"2014-06-09" 249.429993 253.130005 249.429993 251.449997
"2014-06-10" 250.470001 251.220001 248.410004 248.619995
"2014-06-11" 247.869995 249.089996 245.919998 246.910004
"2014-06-12" 246.710007 248.259995 244.440002 245.339996
"2014-06-13" 246.410004 248.070007 245.009995 247.350006
"2014-06-16" 247.070007 248.389999 244 245.399994
"2014-06-17" 245 249.320007 243.770004 247.009995
"2014-06-18" 247.029999 248.190002 245.880005 247.669998
"2014-06-19" 248.490005 249.410004 246.210007 246.990005
"2014-06-20" 247.929993 252.759995 247.929993 250.240005
"2014-06-23" 250.690002 251.990005 250.179993 251.050003
"2014-06-24" 250.039993 251.649994 247.509995 247.669998
"2014-06-25" 247.600006 249.580002 245.949997 248.550003
"2014-06-26" 248.899994 249.470001 245.610001 248.899994
"2014-06-27" 248.889999 253.360001 248.220001 251.350006
"2014-06-30" 250.949997 253.339996 250.25 253.179993
"2014-07-01" 254.330002 258.190002 253.919998 257.01001
"2014-07-02" 256.619995 257.299988 254.809998 255.039993
"2014-07-03" 255.210007 258.049988 255.210007 256.73999
"2014-07-07" 256.679993 256.679993 253.410004 255.300003
"2014-07-08" 254.289993 254.539993 251.779999 254.169998
"2014-07-09" 254.550003 254.550003 251.839996 252.839996
"2014-07-10" 249.279999 251.559998 248.679993 250.539993
"2014-07-11" 250.830002 252.169998 249.240005 251.279999
"2014-07-14" 253.350006 253.389999 251.360001 252.460007
"2014-07-15" 252.550003 253.460007 250.089996 252.619995
"2014-07-16" 253.479996 253.929993 250.089996 253.619995
"2014-07-17" 251.820007 253.259995 249.600006 249.990005
"2014-07-18" 251.330002 255.009995 251.009995 254.619995
"2014-07-21" 253.229996 255.440002 252.360001 254.740005
"2014-07-22" 255.419998 262.329987 255.149994 262.25
"2014-07-23" 265.679993 267.220001 258.01001 259.01001
"2014-07-24" 260.589996 260.829987 257.899994 259.790009
"2014-07-25" 255.679993 265.839996 251.25 263.549988
"2014-07-28" 263.339996 264.029999 259.470001 261.390015
"2014-07-29" 261.369995 262.350006 258.980011 259.269989
"2014-07-30" 260.940002 261.809998 258.700012 261.779999
"2014-07-31" 259.290009 260.709991 255.020004 257.140015
"2014-08-01" 256.970001 257.26001 253.160004 255.759995
"2014-08-04" 256.589996 258.170013 253.029999 257.660004
"2014-08-05" 256.399994 259.470001 256.399994 258.019989
"2014-08-06" 256.609985 259.440002 256.609985 257.220001
"2014-08-07" 258.170013 259.390015 256.399994 257.450012
"2014-08-08" 257.609985 260.98999 256.850006 260.119995
"2014-08-11" 261.98999 263.01001 258.649994 259.820007
"2014-08-12" 259.040009 260.790009 257.559998 259.049988
"2014-08-13" 259.970001 264.179993 259.51001 264.01001
"2014-08-14" 263.980011 266.640015 262.73999 265.799988
"2014-08-15" 267 268.730011 265.019989 266.359985
"2014-08-18" 267.880005 270.670013 266.98999 269.359985
"2014-08-19" 270.450012 270.450012 268.570007 269.600006
"2014-08-20" 268.480011 271.059998 267.859985 270.799988
"2014-08-21" 271.619995 272.23999 269.73999 271.649994
"2014-08-22" 271.970001 273.320007 269.140015 269.470001
"2014-08-25" 270.48999 272.5 269.820007 270.640015
"2014-08-26" 271.899994 272.23999 270.23999 271.420013
"2014-08-27" 272.23999 272.23999 269.73999 270.549988
"2014-08-28" 269.959991 271.850006 269.410004 270.440002
